0.0,397,500,0,0,0,0,0
0.01,398,500,0,0,0,0,0
0.02,398,500,0,0,0,0,0
0.03,397,500,0,0,0,0,0
0.04,398,500,0,0,0,0,0
0.05,398,500,0,0,0,0,0
0.06,398,500,0,0,0,0,0
0.07,398,500,0,0,0,0,0
0.08,398,500,0,0,0,0,0
0.09,398,500,0,0,0,0,0
0.1,398,500,0,0,0,0,0
0.11,398,500,0,0,0,0,0
0.12,397,500,0,0,0,0,0
0.13,398,500,0,0,0,0,0
0.14,398,500,0,0,0,0,0
0.15,398,500,0,0,0,0,0
0.16,398,500,0,0,0,0,0
0.17,398,500,0,0,0,0,0
0.18,398,500,0,0,0,0,0
0.19,398,500,0,0,0,0,0
0.2,397,500,0,0,0,0,0
0.21,398,500,0,0,0,0,0
0.22,398,500,0,0,0,0,0
0.23,397,500,0,0,0,0,0
0.24,394,500,0,0,0,0,0
0.25,393,500,0,0,0,0,0
0.26,395,500,0,0,0,0,0
0.27,393,500,0,0,0,0,0
0.28,389,500,0,0,0,0,0
0.29,388,500,0,0,0,0,0
0.3,390,500,0,0,0,0,0
0.31,389,500,0,0,0,0,0
0.32,386,500,0,0,0,0,0
0.33,384,500,0,0,0,0,0
0.34,386,500,0,0,0,0,0
0.35,385,500,0,0,0,0,0
0.36,383,500,0,0,0,0,0
0.37,380,500,0,0,0,0,0
0.38,382,500,0,0,0,0,0
0.39,381,500,0,0,0,0,0
0.4,381,500,0,0,0,0,0
0.41,381,500,0,0,0,0,0
0.42,381,500,0,0,0,0,0
0.43,381,500,0,0,0,0,0
0.44,378,500,0,0,0,0,0
0.45,377,500,0,0,0,0,0
0.46,378,500,0,0,0,0,0
0.47,378,500,0,0,0,0,0
0.48,374,500,0,0,0,0,0
0.49,373,500,0,0,0,0,0
0.5,374,500,0,0,0,0,0
0.51,374,500,0,0,0,0,0
0.52,371,500,0,0,0,0,0
0.53,369,500,0,0,0,0,0
0.54,369,500,0,0,0,0,0
0.55,370,500,0,0,0,0,0
0.56,367,500,0,0,0,0,0
0.57,365,500,0,0,0,0,0
0.58,366,500,0,0,0,0,0
0.59,366,500,0,0,0,0,0
0.6,363,500,0,0,0,0,0
0.61,361,500,0,0,0,0,0
0.62,362,500,0,0,0,0,0
0.63,362,500,0,0,0,0,0
0.64,360,500,0,0,0,0,0
0.65,357,500,0,0,0,0,0
0.66,358,500,0,0,0,0,0
0.67,358,500,0,0,0,0,0
0.68,356,500,0,0,0,0,0
0.69,353,500,0,0,0,0,0
0.7,354,500,0,0,0,0,0
0.71,354,500,0,0,0,0,0
0.72,351,500,0,0,0,0,0
0.73,349,500,0,0,0,0,0
0.74,350,500,0,0,0,0,0
0.75,350,500,0,0,0,0,0
0.76,349,500,0,0,0,0,0
0.77,346,500,0,0,0,0,0
0.78,346,500,0,0,0,0,0
0.79,347,500,0,0,0,0,0
0.8,345,500,0,0,0,0,0
0.81,342,500,0,0,0,0,0
0.82,342,500,0,0,0,0,0
0.83,343,500,0,0,0,0,0
0.84,341,500,0,0,0,0,0
0.85,338,500,0,0,0,0,0
0.86,338,500,0,0,0,0,0
0.87,338,500,0,0,0,0,0
0.88,337,500,0,0,0,0,0
0.89,335,500,0,0,0,0,0
0.9,334,500,0,0,0,0,0
0.91,336,500,0,0,0,0,0
0.92,334,500,0,0,0,0,0
0.93,331,500,0,0,0,0,0
0.94,330,500,0,0,0,0,0
0.95,332,500,0,0,0,0,0
0.96,330,500,0,0,0,0,0
0.97,327,500,0,0,0,0,0
0.98,326,500,0,0,0,0,0
0.99,327,500,0,0,0,0,0
1.0,325,500,0,0,0,0,0
1.01,320,500,0,0,0,0,0
1.02,317,500,0,0,0,0,0
1.03,319,500,0,0,0,0,0
1.04,319,500,0,0,0,0,0
1.05,315,500,0,0,0,0,0
1.06,314,500,0,0,0,0,0
1.07,315,500,0,0,0,0,0
1.08,315,500,0,0,0,0,0
1.09,312,500,0,0,0,0,0
1.1,310,500,0,0,0,0,0
1.11,312,500,0,0,0,0,0
1.12,311,500,0,0,0,0,0
1.13,308,500,0,0,0,0,0
1.14,307,500,0,0,0,0,0
1.15,307,500,0,0,0,0,0
1.16,307,500,0,0,0,0,0
1.17,305,500,0,0,0,0,0
1.18,303,500,0,0,0,0,0
1.19,304,500,0,0,0,0,0
1.2,304,500,0,0,0,0,0
1.21,303,500,0,0,0,0,0
1.22,303,500,0,0,0,0,0
1.23,304,500,0,0,0,0,0
1.24,304,500,0,0,0,0,0
1.25,303,500,0,0,0,0,0
1.26,303,500,0,0,0,0,0
1.27,304,500,0,0,0,0,0
1.28,304,500,0,0,0,0,0
1.29,303,500,0,0,0,0,0
1.3,303,500,0,0,0,0,0
1.31,304,500,0,0,0,0,0
1.32,304,500,0,0,0,0,0
1.33,303,500,0,0,0,0,0
1.34,303,500,0,0,0,0,0
1.35,304,500,0,0,0,0,0
1.36,304,500,0,0,0,0,0
1.37,303,500,0,0,0,0,0
1.38,303,500,0,0,0,0,0
1.39,304,500,0,0,0,0,0
1.4,304,500,0,0,0,0,0
1.41,303,500,0,0,0,0,0
1.42,303,500,0,0,0,0,0
1.43,304,500,0,0,0,0,0
1.44,304,500,0,0,0,0,0
1.45,303,500,0,0,0,0,0
1.46,303,500,0,0,0,0,0
1.47,304,500,0,0,0,0,0
1.48,304,500,0,0,0,0,0
1.49,303,500,0,0,0,0,0
1.5,303,500,0,0,0,0,0
0.0,303,500,0,0,0,0,0
0.01,304,500,0,0,0,0,0
0.02,304,500,0,0,0,0,0
0.03,304,500,0,0,0,0,0
0.04,303,500,0,0,0,0,0
0.05,303,500,0,0,0,0,0
0.06,304,500,0,0,0,0,0
0.07,304,500,0,0,0,0,0
0.08,303,500,0,0,0,0,0
0.09,303,500,0,0,0,0,0
0.1,304,500,0,0,0,0,0
0.11,304,500,0,0,0,0,0
0.12,303,500,0,0,0,0,0
0.13,303,500,0,0,0,0,0
0.14,304,500,0,0,0,0,0
0.15,304,500,0,0,0,0,0
0.16,303,500,0,0,0,0,0
0.17,303,500,0,0,0,0,0
0.18,304,500,0,0,0,0,0
0.19,304,500,0,0,0,0,0
0.2,304,500,0,0,0,0,0
0.21,306,500,0,0,0,0,0
0.22,308,500,0,0,0,0,0
0.23,307,500,0,0,0,0,0
0.24,308,500,0,0,0,0,0
0.25,310,500,0,0,0,0,0
0.26,311,500,0,0,0,0,0
0.27,311,500,0,0,0,0,0
0.28,312,500,0,0,0,0,0
0.29,317,500,0,0,0,0,0
0.3,320,500,0,0,0,0,0
0.31,319,500,0,0,0,0,0
0.32,319,500,0,0,0,0,0
0.33,321,500,0,0,0,0,0
0.34,322,500,0,0,0,0,0
0.35,322,500,0,0,0,0,0
0.36,322,500,0,0,0,0,0
0.37,324,500,0,0,0,0,0
0.38,326,500,0,0,0,0,0
0.39,326,500,0,0,0,0,0
0.4,326,500,0,0,0,0,0
0.41,329,500,0,0,0,0,0
0.42,331,500,0,0,0,0,0
0.43,331,500,0,0,0,0,0
0.44,331,500,0,0,0,0,0
0.45,333,500,0,0,0,0,0
0.46,335,500,0,0,0,0,0
0.47,335,500,0,0,0,0,0
0.48,335,500,0,0,0,0,0
0.49,336,500,0,0,0,0,0
0.5,338,500,0,0,0,0,0
0.51,339,500,0,0,0,0,0
0.52,338,500,0,0,0,0,0
0.53,340,500,0,0,0,0,0
0.54,343,500,0,0,0,0,0
0.55,343,500,0,0,0,0,0
0.56,343,500,0,0,0,0,0
0.57,346,500,0,0,0,0,0
0.58,350,500,0,0,0,0,0
0.59,350,500,0,0,0,0,0
0.6,350,500,0,0,0,0,0
0.61,350,500,0,0,0,0,0
0.62,350,500,0,0,0,0,0
0.63,350,500,0,0,0,0,0
