0.0,196,200,4,20840,20840,0,0
0.01,199,200,1,5210,5210,0,0
0.02,205,200,-5,-26050,-26050,0,0
0.03,211,200,-11,-57310,-57310,0,0
0.04,212,200,-12,-62520,-62520,0,0
0.05,211,200,-11,-57310,-57310,0,0
0.06,213,200,-13,-67730,-67730,0,0
0.07,211,200,-11,-57310,-57310,0,0
0.08,211,200,-11,-57310,-57310,0,0
0.09,212,200,-12,-62520,-62520,0,0
0.1,211,200,-11,-57310,-57310,0,0
0.11,211,200,-11,-57310,-57310,0,0
0.12,211,200,-11,-57310,-57310,0,0
0.13,212,200,-12,-62520,-62520,0,0
0.14,212,200,-12,-62520,-62520,0,0
0.15,210,200,-10,-52100,-52100,0,0
0.16,209,200,-9,-46890,-46890,0,0
0.17,209,200,-9,-46890,-46890,0,0
0.18,210,200,-10,-52100,-52100,0,0
0.19,208,200,-8,-41680,-41680,0,0
0.2,206,200,-6,-31260,-31260,0,0
0.21,206,200,-6,-31260,-31260,0,0
0.22,207,200,-7,-36470,-36470,0,0
0.23,206,200,-6,-31260,-31260,0,0
0.24,204,200,-4,-20840,-20840,0,0
0.25,203,200,-3,-15630,-15630,0,0
0.26,205,200,-5,-26050,-26050,0,0
0.27,203,200,-3,-15630,-15630,0,0
0.28,203,200,-3,-15630,-15630,0,0
0.29,204,200,-4,-20840,-20840,0,0
0.3,204,200,-4,-20840,-20840,0,0
0.31,203,200,-3,-15630,-15630,0,0
0.32,201,200,-1,-5210,-5210,0,0
0.33,201,200,-1,-5210,-5210,0,0
0.34,201,200,-1,-5210,-5210,0,0
0.35,201,200,-1,-5210,-5210,0,0
0.36,200,200,0,0,0,0,0
0.37,201,200,-1,-5210,-5210,0,0
0.38,201,200,-1,-5210,-5210,0,0
0.39,201,200,-1,-5210,-5210,0,0
0.4,201,200,-1,-5210,-5210,0,0
0.41,201,200,-1,-5210,-5210,0,0
0.42,201,200,-1,-5210,-5210,0,0
0.43,201,200,-1,-5210,-5210,0,0
0.44,200,200,0,0,0,0,0
0.45,201,200,-1,-5210,-5210,0,0
0.46,201,200,-1,-5210,-5210,0,0
0.47,201,200,-1,-5210,-5210,0,0
0.48,200,200,0,0,0,0,0
0.49,201,200,-1,-5210,-5210,0,0
0.5,201,200,-1,-5210,-5210,0,0
0.51,201,200,-1,-5210,-5210,0,0
0.52,201,200,-1,-5210,-5210,0,0
0.53,201,200,-1,-5210,-5210,0,0
0.54,201,200,-1,-5210,-5210,0,0
0.55,201,200,-1,-5210,-5210,0,0
0.56,199,200,1,5210,5210,0,0
0.57,196,200,4,20840,20840,0,0
0.58,197,200,3,15630,15630,0,0
0.59,198,200,2,10420,10420,0,0
0.6,196,200,4,20840,20840,0,0
0.61,197,200,3,15630,15630,0,0
0.62,198,200,2,10420,10420,0,0
0.63,197,200,3,15630,15630,0,0
0.64,197,200,3,15630,15630,0,0
0.65,197,200,3,15630,15630,0,0
0.66,198,200,2,10420,10420,0,0
0.67,197,200,3,15630,15630,0,0
0.68,197,200,3,15630,15630,0,0
0.69,197,200,3,15630,15630,0,0
0.7,198,200,2,10420,10420,0,0
0.71,198,200,2,10420,10420,0,0
0.72,197,200,3,15630,15630,0,0
0.73,197,200,3,15630,15630,0,0
0.74,198,200,2,10420,10420,0,0
0.75,198,200,2,10420,10420,0,0
0.76,198,200,2,10420,10420,0,0
0.77,200,200,0,0,0,0,0
0.78,202,200,-2,-10420,-10420,0,0
0.79,201,200,-1,-5210,-5210,0,0
0.8,201,200,-1,-5210,-5210,0,0
0.81,201,200,-1,-5210,-5210,0,0
0.82,201,200,-1,-5210,-5210,0,0
0.83,201,200,-1,-5210,-5210,0,0
0.84,201,200,-1,-5210,-5210,0,0
0.85,203,200,-3,-15630,-15630,0,0
