0.0,398
0.01,398
0.02,398
0.03,398
0.04,399
0.05,398
0.06,397
0.07,398
0.08,398
0.09,398
0.1,397
0.11,398
0.12,398
0.13,398
0.14,398
0.15,398
0.16,398
0.17,398
0.18,397
0.19,399
0.2,398
0.21,398
0.22,395
0.23,393
0.24,394
0.25,395
0.26,395
0.27,398
0.28,399
0.29,397
0.3,398
0.31,398
0.32,398
0.33,398
0.34,397
0.35,398
0.36,398
0.37,398
0.38,397
0.39,398
0.4,398
0.41,398
0.42,398
0.43,398
0.44,398
0.45,398
0.46,398
0.47,398
0.48,398
0.49,398
0.5,396
0.51,393
0.52,393
0.53,395
0.54,394
0.55,393
0.56,394
0.57,394
0.58,395
0.59,397
0.6,399
0.61,398
0.62,398
0.63,398
0.64,398
0.65,398
0.66,398
0.67,397
0.68,398
0.69,398
0.7,398
0.71,398
0.72,397
0.73,398
0.74,397
0.75,397
0.76,397
0.77,398
0.78,398
0.79,397
0.8,397
0.81,398
0.82,398
0.83,397
0.84,397
0.85,398
0.86,398
0.87,397
0.88,397
0.89,398
0.9,398
0.91,397
0.92,397
0.93,398
0.94,398
0.95,397
0.96,397
0.97,398
0.98,398
0.99,395
1.0,393
1.01,393
1.02,394
1.03,395
1.04,398
1.05,398
1.06,397
1.07,398
1.08,397
1.09,398
1.1,398
1.11,397
1.12,397
1.13,398
1.14,398
1.15,397
1.16,397
1.17,398
1.18,398
1.19,397
1.2,397
0.0,393
0.01,393
0.02,394
0.03,394
0.04,393
0.05,393
0.06,394
0.07,394
0.08,393
0.09,393
0.1,394
0.11,394
0.12,393
0.13,393
0.14,394
0.15,394
0.16,393
0.17,394
0.18,394
0.19,394
0.2,393
0.21,393
0.22,394
0.23,394
0.24,393
0.25,393
0.26,394
0.27,394
0.28,393
0.29,393
0.3,394
0.31,394
0.32,393
0.33,393
0.34,394
0.35,394
0.36,393
0.37,393
0.38,393
0.39,394
0.4,394
0.41,393
0.42,393
0.43,394
0.44,393
0.45,393
0.46,394
0.47,394
0.48,393
0.49,393
0.5,393
0.51,394
0.52,393
0.53,393
0.54,393
0.55,394
0.56,394
0.57,393
0.58,393
0.59,394
0.6,394
0.61,393
0.62,393
0.63,394
0.64,394
0.65,393
0.66,393
0.67,394
0.68,394
0.69,393
0.7,393
0.71,394
0.72,394
0.73,393
0.74,393
0.75,394
0.76,394
0.77,393
0.78,393
0.79,394
0.8,394
0.81,393
0.82,393
0.83,394
0.84,394
0.85,393
0.86,393
0.87,394
0.88,394
0.89,393
0.9,393
0.91,394
0.92,394
0.93,394
0.94,394
0.95,394
0.96,394
0.97,394
0.98,393
0.99,394
1.0,394
1.01,394
1.02,393
1.03,394
1.04,394
1.05,394
1.06,394
1.07,394
1.08,394
1.09,394
1.1,393
1.11,394
1.12,394
1.13,394
1.14,393
1.15,394
1.16,394
1.17,394
1.18,393
1.19,394
1.2,394
0.0,394
0.01,393
0.02,394
0.03,394
0.04,394
0.05,393
0.06,394
0.07,394
0.08,394
0.09,393
0.1,394
0.11,394
0.12,394
0.13,393
0.14,393
0.15,394
0.16,394
0.17,393
0.18,393
0.19,394
0.2,393
0.21,390
0.22,388
0.23,388
0.24,390
0.25,388
0.26,389
0.27,389
0.28,389
0.29,387
0.3,384
0.31,385
0.32,386
0.33,382
0.34,381
0.35,381
0.36,381
0.37,379
0.38,376
0.39,377
0.4,378
0.41,375
0.42,373
0.43,373
0.44,374
0.45,372
0.46,369
0.47,369
0.48,369
0.49,368
0.5,365
0.51,365
0.52,365
0.53,364
0.54,361
0.55,361
0.56,362
0.57,360
0.58,357
0.59,357
0.6,358
0.61,357
0.62,354
0.63,353
0.64,354
0.65,353
0.66,350
0.67,349
0.68,350
0.69,350
0.7,348
0.71,350
0.72,350
0.73,349
0.74,346
0.75,345
0.76,347
0.77,346
0.78,340
0.79,341
0.8,342
0.81,342
0.82,338
0.83,337
0.84,338
0.85,338
0.86,333
0.87,329
0.88,330
0.89,331
0.9,327
0.91,325
0.92,326
0.93,326
0.94,323
0.95,321
0.96,322
0.97,322
0.98,319
0.99,317
1.0,318
1.01,318
1.02,316
1.03,313
1.04,314
1.05,315
1.06,311
1.07,306
1.08,306
1.09,307
1.1,305
1.11,302
1.12,303
1.13,304
1.14,302
1.15,299
1.16,299
1.17,300
1.18,298
1.19,297
1.2,296
