0.0,398
0.01,398
0.02,397
0.03,398
0.04,398
0.05,398
0.06,398
0.07,397
0.08,398
0.09,398
0.1,398
0.11,397
0.12,398
0.13,398
0.14,398
0.15,397
0.16,398
0.17,398
0.18,397
0.19,397
0.2,397
0.21,398
0.22,397
0.23,395
0.24,393
0.25,394
0.26,394
0.27,390
0.28,388
0.29,389
0.3,390
0.31,388
0.32,389
0.33,389
0.34,389
0.35,387
0.36,384
0.37,385
0.38,386
0.39,383
0.4,381
0.41,381
0.42,382
0.43,379
0.44,377
0.45,378
0.46,378
0.47,375
0.48,373
0.49,374
0.5,374
0.51,372
0.52,369
0.53,369
0.54,370
0.55,368
0.56,365
0.57,366
0.58,367
0.59,364
0.6,362
0.61,362
0.62,363
0.63,362
0.64,362
0.65,362
0.66,362
0.67,360
0.68,355
0.69,353
0.7,355
0.71,353
0.72,350
0.73,350
0.74,350
0.75,350
0.76,349
0.77,350
0.78,350
0.79,349
0.8,347
0.81,345
0.82,347
0.83,345
0.84,339
0.85,337
0.86,339
0.87,338
0.88,335
0.89,333
0.9,335
0.91,334
0.92,332
0.93,330
0.94,331
0.95,331
0.96,327
0.97,325
0.98,326
0.99,326
1.0,323
1.01,321
1.02,323
1.03,322
1.04,320
1.05,318
1.06,319
1.07,318
1.08,314
1.09,310
1.1,311
1.11,312
1.12,308
1.13,306
1.14,307
1.15,307
1.16,305
1.17,302
1.18,302
1.19,304
1.2,303
1.21,303
1.22,303
1.23,303
1.24,303
1.25,303
1.26,304
1.27,304
1.28,303
1.29,303
1.3,303
1.31,304
1.32,303
1.33,303
1.34,303
1.35,303
1.36,303
1.37,303
1.38,303
1.39,303
1.4,302
1.41,302
1.42,303
1.43,303
1.44,302
1.45,302
1.46,302
1.47,304
1.48,303
1.49,302
1.5,303
