0.0,398
0.01,398
0.02,399
0.03,398
0.04,398
0.05,398
0.06,399
0.07,398
0.08,398
0.09,398
0.1,399
0.11,398
0.12,398
0.13,398
0.14,399
0.15,398
0.16,398
0.17,398
0.18,399
0.19,398
0.2,398
0.21,398
0.22,398
0.23,398
0.24,395
0.25,393
0.26,394
0.27,394
0.28,390
0.29,389
0.3,390
0.31,390
0.32,387
0.33,385
0.34,386
0.35,386
0.36,384
0.37,381
0.38,382
0.39,382
0.4,381
0.41,381
0.42,382
0.43,381
0.44,380
0.45,377
0.46,376
0.47,378
0.48,376
0.49,373
0.5,373
0.51,374
0.52,372
0.53,369
0.54,369
0.55,370
0.56,368
0.57,366
0.58,365
0.59,367
0.6,364
0.61,361
0.62,361
0.63,362
0.64,360
0.65,357
0.66,357
0.67,358
0.68,357
0.69,354
0.7,353
0.71,354
0.72,353
0.73,350
0.74,349
0.75,350
0.76,350
0.77,346
0.78,345
0.79,347
0.8,346
0.81,343
0.82,341
0.83,342
0.84,342
0.85,339
0.86,338
0.87,338
0.88,338
0.89,335
0.9,333
0.91,334
0.92,335
0.93,332
0.94,329
0.95,331
0.96,331
0.97,327
0.98,325
0.99,326
1.0,326
1.01,323
1.02,321
1.03,322
1.04,322
1.05,318
1.06,314
1.07,314
1.08,316
1.09,312
1.1,310
1.11,310
1.12,311
1.13,309
1.14,306
1.15,306
1.16,307
1.17,305
1.18,303
1.19,302
1.2,303
1.21,300
1.22,296
1.23,296
1.24,297
1.25,296
1.26,293
1.27,293
1.28,294
1.29,294
1.3,293
1.31,294
1.32,294
1.33,293
1.34,293
1.35,293
1.36,294
1.37,294
1.38,293
1.39,294
1.4,294
1.41,294
1.42,293
1.43,293
1.44,294
1.45,294
1.46,293
1.47,293
1.48,294
1.49,294
1.5,293
