0.0,303
0.01,304
0.02,303
0.03,303
0.04,303
0.05,304
0.06,302
0.07,302
0.08,303
0.09,303
0.1,302
0.11,302
0.12,303
0.13,303
0.14,302
0.15,302
0.16,303
0.17,303
0.18,303
0.19,306
0.2,307
0.21,307
0.22,307
0.23,309
0.24,311
0.25,311
0.26,311
0.27,316
0.28,319
0.29,318
0.3,318
0.31,321
0.32,322
0.33,322
0.34,322
0.35,324
0.36,326
0.37,326
0.38,326
0.39,328
0.4,331
0.41,331
0.42,330
0.43,332
0.44,334
0.45,334
0.46,335
0.47,336
0.48,338
0.49,339
0.5,338
0.51,340
0.52,342
0.53,343
0.54,342
0.55,343
0.56,346
0.57,346
0.58,346
0.59,347
0.6,350
0.61,350
0.62,350
0.63,351
0.64,353
0.65,354
0.66,354
0.67,355
0.68,357
0.69,358
0.7,358
0.71,358
0.72,361
0.73,362
0.74,362
0.75,362
0.76,365
0.77,366
0.78,366
0.79,366
0.8,369
0.81,370
0.82,369
0.83,370
0.84,372
0.85,374
0.86,374
0.87,374
0.88,376
0.89,378
0.9,377
0.91,378
0.92,380
0.93,382
0.94,381
0.95,381
0.96,381
0.97,381
0.98,382
0.99,382
1.0,383
1.01,386
1.02,385
1.03,385
1.04,387
1.05,389
1.06,390
1.07,390
1.08,392
1.09,394
1.1,394
1.11,394
1.12,396
1.13,398
1.14,399
1.15,398
1.16,398
1.17,398
1.18,398
1.19,399
1.2,398
1.21,398
1.22,398
1.23,398
1.24,398
1.25,398
1.26,399
1.27,398
1.28,399
1.29,403
1.3,405
1.31,403
1.32,400
1.33,398
1.34,397
1.35,399
1.36,398
1.37,398
1.38,399
1.39,398
1.4,398
1.41,398
1.42,398
1.43,399
1.44,398
1.45,398
1.46,398
1.47,399
1.48,398
1.49,397
1.5,398
